Transaction_ID,Company_ID,Product_ID,Quantity,Transaction_Date,Product_Price_x,Total_Cost,Product_Name,Product_Price_y,Company_Name,Company_Profit,Address
5585.0,77.0,1.0,11.0,2021-02-21,137802.96988215394,1680000.0,FinPredictor Suite,140000.0,Prime Consulting 77,110398.0,"Alabang-Zapote Rd, Barangay 456, Manila, Philippines"
4995.5,69.0,20.0,9.0,2021-02-21,131600.0,1792000.0,FinSphere Intelligence Suite,224000.0,Global Solutions 69,116217.0,"Ayala Avenue, Barangay 505, Quezon City, Philippines"
5587.0,37.0,10.0,3.0,2021-02-21,91281.36521140694,179200.0,SegmentX Targeting,89600.0,Prime Holdings 37,62046.0,"Katipunan Ave, Barangay 456, Mandaluyong, Philippines"
4995.5,30.0,20.0,11.0,2021-02-21,225030.58839570056,896000.0,FinSphere Intelligence Suite,224000.0,Quantum Holdings 30,35620.0,"EDSA, Barangay 789, Pasig, Philippines"
5589.0,nan,6.0,19.0,2021-02-21,179396.24253227987,3404800.0,RevenueVue Dashboard,179200.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
5590.0,32.0,11.0,6.0,2021-02-21,144464.26901315487,784000.0,OptiFlow Automation,156800.0,Prime  Consulting  32,34470.0,"Roxas blvd, barangay 505, quezon city, philippines"
5591.0,15.0,nan,0.0,2023-06-09,105033.70046548416,100800.0,RiskRadar Monitor,151200.0,Innovative Enterprises 15,111984.0,"Roxas Blvd, Barangay 456, Taguig, Philippines"
5591.0,15.0,nan,0.0,2023-06-09,105033.70046548416,100800.0,SpendTrack Plus,106400.0,Innovative Enterprises 15,111984.0,"Roxas Blvd, Barangay 456, Taguig, Philippines"
5592.0,36.0,19.0,0.0,2021-02-21,91328.88272585146,95200.0,EcoNomix Modeler,95200.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
5593.0,100.0,nan,11.0,2022-11-14,233037.8944127928,2688000.0,RiskRadar Monitor,151200.0,Global Solutions 100,75301.5,"Ayala avenue, barangay 456, taguig, philippines"
5593.0,100.0,nan,11.0,2022-11-14,233037.8944127928,2688000.0,SpendTrack Plus,106400.0,Global Solutions 100,75301.5,"Ayala avenue, barangay 456, taguig, philippines"
5594.0,64.0,17.0,9.0,2023-07-22,155603.7367688262,1344000.0,RealTime Revenue,168000.0,Sky Consulting 64,94703.0,"Ortigas Ave, Barangay 202, Mandaluyong, Philippines"
5595.0,87.0,nan,11.0,2021-02-21,164806.33929439978,1792000.0,RiskRadar Monitor,151200.0,Tech  Ventures  87,37141.0,"Alabang-Zapote Rd, Barangay 505, Quezon City, Philippines"
5595.0,87.0,nan,11.0,2021-02-21,164806.33929439978,1792000.0,SpendTrack Plus,106400.0,Tech  Ventures  87,37141.0,"Alabang-Zapote Rd, Barangay 505, Quezon City, Philippines"
5596.0,59.0,13.0,18.0,2021-02-21,213249.1619987269,3332000.0,ForecastXcelerator ,196000.0,Elite  Associates  59,49874.0,"EDSA, Barangay 404, Davao City, Philippines"
5597.0,71.0,11.0,4.0,2021-02-21,141454.14330526386,784000.0,OptiFlow Automation,156800.0,Prime Associates 71,103332.0,"EDSA, Brgy. 303, Parañaque, Philippines"
5598.0,69.0,5.0,5.0,2021-02-21,87545.40544095864,420000.0,SalesSync Optimizer,84000.0,Global Solutions 69,116217.0,"Ayala Avenue, Barangay 505, Quezon City, Philippines"
5599.0,17.0,3.0,7.0,2021-02-21,98675.45696794712,705600.0,TrendWise Forecaster,100800.0,Dynamic Solutions 17,100246.0,"Ayala avenue, brgy. 404, baguio, philippines"
5600.0,78.0,3.0,14.0,2021-02-21,92222.2345618732,1512000.0,TrendWise Forecaster,100800.0,Innovative Partners 78,71232.0,"Roxas Blvd, Barangay 123, Pasig, Philippines"
5601.0,42.0,12.0,11.0,2024-07-15,77939.8345283708,1008000.0,BudgetMaster Pro,84000.0,Sky  Holdings  42,52233.0,"Ayala Avenue, Brgy. 101, Baguio, Philippines"
5602.0,14.0,14.0,0.0,2021-02-21,135660.58641600795,128800.0,InsightMax Insights Platform,128800.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
5603.0,88.0,13.0,19.0,2021-02-21,203296.73100372864,3724000.0,ForecastXcelerator ,196000.0,Elite Consulting 88,75950.0,"EDSA, Barangay 456, Taguig, Philippines"
5604.0,7.0,15.0,16.0,2021-02-21,131600.0,1713600.0,NexGen Segmentator,100800.0,Dynamic Solutions 7,36661.0,"Commonwealth Ave, Barangay 303, Pasig, Philippines"
5605.0,16.0,3.0,7.0,2021-12-18,96487.32419130683,705600.0,TrendWise Forecaster,100800.0,Green  Corp  16,67696.0,"Shaw Blvd, Barangay 707, Taguig, Philippines!"
4995.5,43.0,1.0,19.0,2021-02-21,133199.27059573686,2800000.0,FinPredictor Suite,140000.0,Quantum Network 43,113336.0,"Ortigas Ave, Barangay 404, Cebu City, Philippines"
5607.0,43.0,18.0,13.0,2022-05-23,142556.86474617134,1612800.0,DashSync Analytics Hub,134400.0,Quantum Network 43,113336.0,"Ortigas Ave, Barangay 404, Cebu City, Philippines"
5608.0,34.0,2.0,4.0,2021-02-21,167772.61207001636,672000.0,MarketMinder Analytics,168000.0,Pioneer Corp 34,57571.0,"Ortigas ave, barangay 707, makati, philippines"
5609.0,94.0,5.0,12.0,2021-02-21,131600.0,924000.0,SalesSync Optimizer,84000.0,Pioneer Associates 94,109711.0,"Commonwealth Ave, Brgy. 202, Cebu City, Philippines!"
5610.0,58.0,1.0,9.0,2021-02-21,137094.3616576789,1400000.0,FinPredictor Suite,140000.0,Tech Ventures 58,83121.0,"Roxas Blvd, Brgy. 505, Pasig, Philippines"
5611.0,37.0,17.0,15.0,2021-02-21,180466.37649019863,2352000.0,RealTime Revenue,168000.0,Prime Holdings 37,62046.0,"Katipunan Ave, Barangay 456, Mandaluyong, Philippines"
5612.0,83.0,5.0,11.0,2021-02-21,80685.37418588143,1344000.0,SalesSync Optimizer,84000.0,Tech  Enterprises  83,72135.0,"Ayala Avenue, Brgy. 707, Baguio, Philippines"
4995.5,13.0,nan,20.0,2021-02-21,135227.5892730713,2660000.0,RiskRadar Monitor,151200.0,Quantum  Enterprises  13,88168.0,"Taft Ave, Barangay 606, Makati, Philippines!"
4995.5,13.0,nan,20.0,2021-02-21,135227.5892730713,2660000.0,SpendTrack Plus,106400.0,Quantum  Enterprises  13,88168.0,"Taft Ave, Barangay 606, Makati, Philippines!"
5614.0,15.0,17.0,20.0,2021-02-21,178344.46356448423,3360000.0,RealTime Revenue,168000.0,Innovative Enterprises 15,111984.0,"Roxas Blvd, Barangay 456, Taguig, Philippines"
5615.0,51.0,nan,9.0,2021-02-21,90869.10248445024,672000.0,RiskRadar Monitor,151200.0,Global  Holdings  51,30663.0,"Taft Ave, Barangay 456, Cebu City, Philippines"
5615.0,51.0,nan,9.0,2021-02-21,90869.10248445024,672000.0,SpendTrack Plus,106400.0,Global  Holdings  51,30663.0,"Taft Ave, Barangay 456, Cebu City, Philippines"
5616.0,87.0,18.0,8.0,2021-02-21,134696.44948567136,1075200.0,DashSync Analytics Hub,134400.0,Tech  Ventures  87,37141.0,"Alabang-Zapote Rd, Barangay 505, Quezon City, Philippines"
5617.0,nan,4.0,11.0,2021-02-21,122141.57007897724,1344000.0,CustomerScope Insights,123200.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
5618.0,45.0,16.0,20.0,2021-02-21,131600.0,2021600.0,RiskRadar Monitor,134400.0,Prime Industries 45,99726.0,"Roxas Blvd, Barangay 404, Mandaluyong, Philippines"
5619.0,92.0,17.0,3.0,2021-02-21,160905.89117723765,336000.0,RealTime Revenue,168000.0,Innovative  Corp  92,62959.0,"Taft ave, barangay 202, baguio, philippines"
5620.0,89.0,nan,14.0,2021-09-02,131600.0,1344000.0,RiskRadar Monitor,151200.0,Global Solutions 89,75301.5,"Ayala avenue, barangay 101, taguig, philippines"
5620.0,89.0,nan,14.0,2021-09-02,131600.0,1344000.0,SpendTrack Plus,106400.0,Global Solutions 89,75301.5,"Ayala avenue, barangay 101, taguig, philippines"
4995.5,nan,13.0,11.0,2021-02-21,214966.34987561105,392000.0,ForecastXcelerator ,196000.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
5622.0,11.0,13.0,15.0,2021-02-21,189385.35019258945,2744000.0,ForecastXcelerator ,196000.0,Dynamic Ventures 11,97442.0,"Ortigas Ave, Barangay 202, Quezon City, Philippines"
5623.0,69.0,19.0,18.0,2021-02-21,131600.0,1808800.0,EcoNomix Modeler,95200.0,Global Solutions 69,116217.0,"Ayala Avenue, Barangay 505, Quezon City, Philippines"
5624.0,63.0,6.0,10.0,2021-02-21,161332.50981958475,1612800.0,RevenueVue Dashboard,179200.0,Tech Corp 63,52787.0,"Alabang-zapote rd, barangay 606, pasig, philippines"
5625.0,nan,8.0,8.0,2021-02-21,165410.35116736605,1209600.0,RiskRadar Monitor,134400.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
5626.0,1.0,6.0,10.0,2021-02-21,172941.9739400609,1792000.0,RevenueVue Dashboard,179200.0,Tech  Enterprises  1,80701.0,"EDSA, Barangay 606, Pasig, Philippines"
5627.0,38.0,12.0,1.0,2021-02-18,131600.0,84000.0,BudgetMaster Pro,84000.0,Sky Network 38,100977.0,"Commonwealth Ave, Barangay 202, Makati, Philippines"
5628.0,53.0,5.0,1.0,2021-02-21,83673.46054316302,84000.0,SalesSync Optimizer,84000.0,Global Partners 53,75301.5,"Taft Ave, Barangay 123, Manila, Philippines!"
5629.0,16.0,12.0,16.0,2021-02-21,84253.14161604778,1344000.0,BudgetMaster Pro,84000.0,Green  Corp  16,67696.0,"Shaw Blvd, Barangay 707, Taguig, Philippines!"
5630.0,27.0,9.0,16.0,2021-02-21,108651.58134305812,1792000.0,Product 9,112000.0,Elite Corp 27,45064.0,"SLEX, Brgy. 606, Pasig, Philippines"
5631.0,6.0,20.0,8.0,2022-03-25,210750.85221515037,1792000.0,FinSphere Intelligence Suite,224000.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
5632.0,10.0,nan,8.0,2021-02-21,156125.34021786292,1360800.0,RiskRadar Monitor,151200.0,Pioneer Network 10,65200.0,"Katipunan Ave, Barangay 101, Mandaluyong, Philippines"
5632.0,10.0,nan,8.0,2021-02-21,156125.34021786292,1360800.0,SpendTrack Plus,106400.0,Pioneer Network 10,65200.0,"Katipunan Ave, Barangay 101, Mandaluyong, Philippines"
5633.0,92.0,7.0,10.0,2021-02-21,137793.49503215848,1360800.0,DataBridge Integration Tool,151200.0,Innovative  Corp  92,62959.0,"Taft ave, barangay 202, baguio, philippines"
5634.0,nan,7.0,10.0,2021-02-21,166278.696747328,1512000.0,DataBridge Integration Tool,151200.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
5635.0,78.0,7.0,11.0,2021-01-03,149911.98221291078,1814400.0,DataBridge Integration Tool,151200.0,Innovative Partners 78,71232.0,"Roxas Blvd, Barangay 123, Pasig, Philippines"
5636.0,2.0,20.0,17.0,2021-02-21,226242.6959153657,4032000.0,FinSphere Intelligence Suite,224000.0,Global  Partners  2,80511.0,"Commonwealth Ave, Barangay 789, Taguig, Philippines"
5637.0,17.0,14.0,18.0,2021-11-14,128456.7253846907,2447200.0,InsightMax Insights Platform,128800.0,Dynamic Solutions 17,100246.0,"Ayala avenue, brgy. 404, baguio, philippines"
5638.0,16.0,11.0,11.0,2022-03-13,150288.98896143716,156800.0,OptiFlow Automation,156800.0,Green  Corp  16,67696.0,"Shaw Blvd, Barangay 707, Taguig, Philippines!"
5639.0,54.0,4.0,2.0,2021-02-21,125755.30682938993,123200.0,CustomerScope Insights,123200.0,Innovative Network 54,111271.0,"Ortigas Ave, Barangay 202, Quezon City, Philippines"
5640.0,83.0,2.0,19.0,2022-08-01,154931.2722083197,3024000.0,MarketMinder Analytics,168000.0,Tech  Enterprises  83,72135.0,"Ayala Avenue, Brgy. 707, Baguio, Philippines"
5641.0,nan,9.0,16.0,2021-02-21,131600.0,1680000.0,Product 9,112000.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
5642.0,96.0,nan,11.0,2021-02-21,151257.22272363116,1881600.0,RiskRadar Monitor,151200.0,Dynamic  Network  96,101428.0,"Alabang-Zapote Rd, Brgy. 456, Cebu City, Philippines"
5642.0,96.0,nan,11.0,2021-02-21,151257.22272363116,1881600.0,SpendTrack Plus,106400.0,Dynamic  Network  96,101428.0,"Alabang-Zapote Rd, Brgy. 456, Cebu City, Philippines"
5643.0,33.0,12.0,14.0,2021-02-21,82319.98735482476,1176000.0,BudgetMaster Pro,84000.0,Green  Consulting  33,52003.0,"Shaw blvd, barangay 707, mandaluyong, philippines!"
5644.0,nan,14.0,21.0,2021-02-21,125746.1192957569,2576000.0,InsightMax Insights Platform,128800.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
5645.0,63.0,10.0,15.0,2021-02-21,92136.43322178292,1344000.0,SegmentX Targeting,89600.0,Tech Corp 63,52787.0,"Alabang-zapote rd, barangay 606, pasig, philippines"
5646.0,20.0,2.0,14.0,2021-02-21,166747.24548809844,2352000.0,MarketMinder Analytics,168000.0,Pioneer Consulting 20,112720.0,"Ortigas ave, barangay 789, parañaque, philippines"
4995.5,38.0,7.0,5.0,2022-12-27,156610.98775221588,756000.0,DataBridge Integration Tool,151200.0,Sky Network 38,100977.0,"Commonwealth Ave, Barangay 202, Makati, Philippines"
5648.0,81.0,12.0,3.0,2021-02-21,87374.05013280013,252000.0,BudgetMaster Pro,84000.0,Elite Enterprises 81,83079.0,"Katipunan Ave, Barangay 303, Taguig, Philippines"
4995.5,26.0,7.0,13.0,2021-02-21,131600.0,1965600.0,DataBridge Integration Tool,151200.0,Tech Associates 26,31238.0,"Taft ave, brgy. 456, manila, philippines"
5650.0,71.0,9.0,11.0,2021-02-21,106319.01733355732,1344000.0,Product 9,112000.0,Prime Associates 71,103332.0,"EDSA, Brgy. 303, Parañaque, Philippines"
4995.5,nan,8.0,11.0,2021-02-21,154458.78639739615,453600.0,RiskRadar Monitor,134400.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
5652.0,nan,16.0,9.0,2021-02-21,98726.4556187294,851200.0,RiskRadar Monitor,134400.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
5653.0,19.0,20.0,8.0,2021-02-21,204571.93862290605,1568000.0,FinSphere Intelligence Suite,224000.0,Innovative Consulting 19,45583.0,"Ayala Avenue, Brgy. 101, Baguio, Philippines"
5654.0,79.0,15.0,18.0,2021-02-21,100292.7525598066,1915200.0,NexGen Segmentator,100800.0,Sky Ventures 79,83106.0,"Alabang-Zapote Rd, Barangay 505, Parañaque, Philippines"
5655.0,81.0,18.0,15.0,2021-02-21,131668.71017381575,1881600.0,DashSync Analytics Hub,134400.0,Elite Enterprises 81,83079.0,"Katipunan Ave, Barangay 303, Taguig, Philippines"
5656.0,29.0,4.0,16.0,2023-05-03,131301.35657179478,1971200.0,CustomerScope Insights,123200.0,Sky  Industries  29,61952.0,"Edsa, brgy. 606, makati, philippines!"
5657.0,73.0,13.0,13.0,2021-02-21,206605.64613576405,2548000.0,ForecastXcelerator ,196000.0,Dynamic  Ventures  73,92185.0,"Alabang-Zapote Rd, Barangay 707, Cebu City, Philippines"
5658.0,84.0,7.0,13.0,2021-02-21,150683.02763174532,2116800.0,DataBridge Integration Tool,151200.0,Green  Solutions  84,75301.5,"SLEX, Barangay 456, Taguig, Philippines"
5659.0,25.0,10.0,15.0,2021-02-21,82249.76568074808,1254400.0,SegmentX Targeting,89600.0,Green Holdings 25,36659.0,"Ortigas Ave, Barangay 606, Pasig, Philippines"
5660.0,55.0,13.0,13.0,2021-02-21,201769.7557735128,2548000.0,ForecastXcelerator ,196000.0,Innovative Holdings 55,49158.0,"Slex, barangay 404, taguig, philippines"
5661.0,35.0,7.0,17.0,2023-12-07,161294.92122242655,2570400.0,DataBridge Integration Tool,151200.0,Tech  Network  35,54668.0,"Roxas Blvd, Brgy. 123, Davao City, Philippines"
5662.0,36.0,16.0,13.0,2021-02-21,115453.83423781749,1489600.0,RiskRadar Monitor,134400.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
5663.0,95.0,4.0,7.0,2021-02-21,131117.06659928767,862400.0,CustomerScope Insights,123200.0,Green Network 95,40051.0,"Alabang-Zapote Rd, Barangay 789, Pasig, Philippines"
5664.0,40.0,7.0,8.0,2021-02-21,148745.82648796466,1209600.0,DataBridge Integration Tool,151200.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
5665.0,81.0,3.0,9.0,2021-02-21,100120.3586180368,907200.0,TrendWise Forecaster,100800.0,Elite Enterprises 81,83079.0,"Katipunan Ave, Barangay 303, Taguig, Philippines"
5666.0,25.0,10.0,7.0,2021-02-21,86106.2916748294,627200.0,SegmentX Targeting,89600.0,Green Holdings 25,36659.0,"Ortigas Ave, Barangay 606, Pasig, Philippines"
5667.0,60.0,7.0,13.0,2021-02-21,153110.8844831944,1965600.0,DataBridge Integration Tool,151200.0,Global Ventures 60,113443.0,"Katipunan ave, barangay 101, parañaque, philippines"
5668.0,93.0,19.0,15.0,2021-02-21,99740.815235073,1428000.0,EcoNomix Modeler,95200.0,Innovative Holdings 93,79192.0,"EDSA, Barangay 789, Davao City, Philippines"
5669.0,41.0,18.0,9.0,2024-10-05,142565.4124324731,1344000.0,DashSync Analytics Hub,134400.0,Sky Partners 41,75301.5,"Ayala Avenue, Barangay 404, Pasig, Philippines"
5670.0,60.0,2.0,2.0,2021-01-30,179437.57513306072,504000.0,MarketMinder Analytics,168000.0,Global Ventures 60,113443.0,"Katipunan ave, barangay 101, parañaque, philippines"
5671.0,31.0,6.0,11.0,2021-02-21,131600.0,537600.0,RevenueVue Dashboard,179200.0,Sky Consulting 31,74258.0,"Ayala Avenue, Barangay 456, Mandaluyong, Philippines"
5672.0,28.0,8.0,15.0,2021-02-21,136906.68135332386,2116800.0,RiskRadar Monitor,134400.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
5673.0,38.0,7.0,12.0,2021-02-21,139674.23363654208,1663200.0,DataBridge Integration Tool,151200.0,Sky Network 38,100977.0,"Commonwealth Ave, Barangay 202, Makati, Philippines"
5674.0,71.0,16.0,5.0,2022-03-26,108383.69237206754,425600.0,RiskRadar Monitor,134400.0,Prime Associates 71,103332.0,"EDSA, Brgy. 303, Parañaque, Philippines"
5675.0,nan,3.0,11.0,2021-02-21,101813.234283203,1344000.0,TrendWise Forecaster,100800.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
5676.0,22.0,19.0,17.0,2021-02-21,104289.43338782554,1344000.0,EcoNomix Modeler,95200.0,Sky Ent.s 22,54853.0,"SLEX, Barangay 202, Pasig, Philippines"
5677.0,35.0,nan,2.0,2021-02-21,131600.0,151200.0,RiskRadar Monitor,151200.0,Tech  Network  35,54668.0,"Roxas Blvd, Brgy. 123, Davao City, Philippines"
5677.0,35.0,nan,2.0,2021-02-21,131600.0,151200.0,SpendTrack Plus,106400.0,Tech  Network  35,54668.0,"Roxas Blvd, Brgy. 123, Davao City, Philippines"
5678.0,75.0,19.0,10.0,2021-11-30,104457.05473292188,1344000.0,EcoNomix Modeler,95200.0,Green Industries 75,71538.0,"Commonwealth ave, barangay 123, parañaque, philippines"
5679.0,46.0,20.0,11.0,2021-02-21,240767.49819569397,2240000.0,FinSphere Intelligence Suite,224000.0,Dynamic Ventures 46,93219.0,"SLEX, Barangay 789, Pasig, Philippines!"
5680.0,18.0,nan,3.0,2021-02-21,179614.45661900946,336000.0,RiskRadar Monitor,151200.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
5680.0,18.0,nan,3.0,2021-02-21,179614.45661900946,336000.0,SpendTrack Plus,106400.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
5681.0,57.0,10.0,3.0,2021-02-21,131600.0,179200.0,SegmentX Targeting,89600.0,Pioneer Corp 57,118114.0,"Katipunan ave, barangay 456, parañaque, philippines"
5682.0,34.0,10.0,15.0,2021-02-21,84566.95995631558,1344000.0,SegmentX Targeting,89600.0,Pioneer Corp 34,57571.0,"Ortigas ave, barangay 707, makati, philippines"
5683.0,18.0,14.0,16.0,2021-02-21,128014.84407823128,2060800.0,InsightMax Insights Platform,128800.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
5684.0,70.0,nan,9.0,2021-02-21,166157.8578283349,1680000.0,RiskRadar Monitor,151200.0,Prime Network 70,62252.0,"Alabang-Zapote Rd, Barangay 456, Baguio, Philippines"
5684.0,70.0,nan,9.0,2021-02-21,166157.8578283349,1680000.0,SpendTrack Plus,106400.0,Prime Network 70,62252.0,"Alabang-Zapote Rd, Barangay 456, Baguio, Philippines"
5685.0,90.0,10.0,7.0,2021-02-21,87070.0210411814,716800.0,SegmentX Targeting,89600.0,Prime Holdings 90,46225.0,"EDSA, Barangay 202, Parañaque, Philippines"
5686.0,11.0,8.0,11.0,2021-02-21,139119.32871109518,1663200.0,RiskRadar Monitor,134400.0,Dynamic Ventures 11,97442.0,"Ortigas Ave, Barangay 202, Quezon City, Philippines"
5687.0,2.0,nan,10.0,2021-07-28,113137.40153284218,1108800.0,RiskRadar Monitor,151200.0,Global  Partners  2,80511.0,"Commonwealth Ave, Barangay 789, Taguig, Philippines"
5687.0,2.0,nan,10.0,2021-07-28,113137.40153284218,1108800.0,SpendTrack Plus,106400.0,Global  Partners  2,80511.0,"Commonwealth Ave, Barangay 789, Taguig, Philippines"
5688.0,69.0,6.0,9.0,2021-02-21,182466.8750708268,1792000.0,RevenueVue Dashboard,179200.0,Global Solutions 69,116217.0,"Ayala Avenue, Barangay 505, Quezon City, Philippines"
4995.5,16.0,20.0,7.0,2024-06-09,131600.0,1792000.0,FinSphere Intelligence Suite,224000.0,Green  Corp  16,67696.0,"Shaw Blvd, Barangay 707, Taguig, Philippines!"
5690.0,9.0,3.0,19.0,2021-02-21,102937.18683612451,2016000.0,TrendWise Forecaster,100800.0,Global Enterprises 9,96046.0,"Slex, barangay 123, pasig, philippines"
5691.0,98.0,12.0,17.0,2022-04-06,81473.51037496765,1344000.0,BudgetMaster Pro,84000.0,Pioneer Ventures 98,71095.0,"Roxas Blvd, Barangay 123, Taguig, Philippines"
5692.0,nan,nan,11.0,2021-02-21,149359.93697563364,2570400.0,RiskRadar Monitor,151200.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
5692.0,nan,nan,11.0,2021-02-21,149359.93697563364,2570400.0,SpendTrack Plus,106400.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
5693.0,6.0,20.0,7.0,2021-02-21,235690.47533734704,1568000.0,FinSphere Intelligence Suite,224000.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
5694.0,70.0,nan,7.0,2021-04-27,88106.06849959693,627200.0,RiskRadar Monitor,151200.0,Prime Network 70,62252.0,"Alabang-Zapote Rd, Barangay 456, Baguio, Philippines"
5694.0,70.0,nan,7.0,2021-04-27,88106.06849959693,627200.0,SpendTrack Plus,106400.0,Prime Network 70,62252.0,"Alabang-Zapote Rd, Barangay 456, Baguio, Philippines"
5695.0,72.0,13.0,9.0,2021-02-21,206967.1339268133,1344000.0,ForecastXcelerator ,196000.0,Global Corp 72,102799.0,"EDSA, Barangay 303, Cebu City, Philippines"
5696.0,88.0,17.0,2.0,2021-02-21,183409.10542239904,336000.0,RealTime Revenue,168000.0,Elite Consulting 88,75950.0,"EDSA, Barangay 456, Taguig, Philippines"
5697.0,nan,13.0,10.0,2021-02-21,187502.57957688032,1960000.0,ForecastXcelerator ,196000.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
4995.5,45.0,10.0,13.0,2021-02-21,82395.55561771225,1254400.0,SegmentX Targeting,89600.0,Prime Industries 45,99726.0,"Roxas Blvd, Barangay 404, Mandaluyong, Philippines"
5699.0,38.0,11.0,9.0,2021-02-21,153337.54154504993,1411200.0,OptiFlow Automation,156800.0,Sky Network 38,100977.0,"Commonwealth Ave, Barangay 202, Makati, Philippines"
5700.0,62.0,14.0,9.0,2023-06-20,131600.0,1288000.0,InsightMax Insights Platform,128800.0,Quantum Solutions 62,90582.0,"Shaw Blvd, Barangay 707, Baguio, Philippines!"
5701.0,6.0,5.0,16.0,2021-02-21,76645.81130761099,1428000.0,SalesSync Optimizer,84000.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
5702.0,52.0,8.0,8.0,2021-02-21,153905.45894412944,1209600.0,RiskRadar Monitor,134400.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
5703.0,74.0,nan,3.0,2021-05-04,131600.0,448000.0,RiskRadar Monitor,151200.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
5703.0,74.0,nan,3.0,2021-05-04,131600.0,448000.0,SpendTrack Plus,106400.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
5704.0,16.0,5.0,8.0,2024-09-26,82078.23703630494,588000.0,SalesSync Optimizer,84000.0,Green  Corp  16,67696.0,"Shaw Blvd, Barangay 707, Taguig, Philippines!"
5705.0,85.0,15.0,11.0,2023-04-02,103839.25816104622,504000.0,NexGen Segmentator,100800.0,Green Ventures 85,113470.0,"EDSA, Barangay 707, Cebu City, Philippines"
4995.5,nan,16.0,4.0,2021-02-21,102077.50944882313,319200.0,RiskRadar Monitor,134400.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
5707.0,79.0,13.0,11.0,2022-08-04,188310.11688030057,1344000.0,ForecastXcelerator ,196000.0,Sky Ventures 79,83106.0,"Alabang-Zapote Rd, Barangay 505, Parañaque, Philippines"
5708.0,51.0,14.0,18.0,2021-02-21,131600.0,2189600.0,InsightMax Insights Platform,128800.0,Global  Holdings  51,30663.0,"Taft Ave, Barangay 456, Cebu City, Philippines"
5709.0,24.0,8.0,19.0,2021-02-21,140871.62709234748,2872800.0,RiskRadar Monitor,134400.0,Tech  Solutions  24,89757.0,"Alabang-Zapote Rd, Barangay 456, Mandaluyong, Philippines"
5710.0,nan,5.0,20.0,2021-02-21,131600.0,1596000.0,SalesSync Optimizer,84000.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
4995.5,38.0,4.0,2.0,2021-02-21,131600.0,369600.0,CustomerScope Insights,123200.0,Sky Network 38,100977.0,"Commonwealth Ave, Barangay 202, Makati, Philippines"
5712.0,32.0,14.0,11.0,2021-02-21,119771.0523140454,2576000.0,InsightMax Insights Platform,128800.0,Prime  Consulting  32,34470.0,"Roxas blvd, barangay 505, quezon city, philippines"
4995.5,20.0,nan,14.0,2021-02-21,110545.44139615186,1310400.0,RiskRadar Monitor,151200.0,Pioneer Consulting 20,112720.0,"Ortigas ave, barangay 789, parañaque, philippines"
